"id","year","season","month","date_begin","date_end","date_begin_long","category","category_code","category_2","category_3","category_4","category_extra","description_original","description_comment","location","country"
"F3127",1890,"winter","2","21","21","1890-02-21","1:1:5:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark","Baltiskist teatatakse 21.veebruaril. Kange lõunaõhtu tuul kihutas jää sadamast minema.",NA,"ee:we:la:paldiski:","ee"
"A406",1849,"summer","6","5","5","1849-06-05","1:1:5:4:, 1:1:4:3:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Am 4 /ie- Juni, um 4 Uhr nachmittags, von Riga und um 6 Uhr von Bolderaa abgegangen, hatten wir OSO.-Wind, am 5. WSW.-Sturm mit Regen",NA,"lv:s:","lv"
"A337",1863,"winter","2","16","16","1863-02-16","1:1:5:4:, 1:1:4:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Bei dem eingetretenen West-Sturm zerbrach gestern das Eis in See, sowie in der Düna bis zur Bolderaa und ist in der Nacht in See hinausgetrieben. ",NA,"lv:ml:ri:bolderaja:","lv"
"G0445",1885,NA,"7","4","4","1885-07-04","1:1:5:5:, 1:2:1:","1:1:5:5:","weather description","wind strength",NA,NA,"einen Wirbelsturm, der in Palzmar und Karkus Über 200 Kleerauken zerstörte",NA,"ee:h:se:pa:karksi:,   lv:ml:sm:","ee"
"C1007",1834,"summer","6","21","31","1834-06-21","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schifffahrt_eingeschränkt",NA,"1.juuli kiri. Jumal õnnistas meie randa jälle kord kuigi see võis toimuda ainult seetõttu, et tormid möllasid ja sundisid laevu sisse pöörama","ee:we:la:paldiski:","ee"
"C461",1808,"autumn","11","2","2","1808-11-02","1:1:5:4:, 1:1:4:5:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:schiffsinkt",NA,"2.nov.(u.k.) tugev torm põhjatuulega ja laev sõitis Aegna saare lääne küljele","ee:ne:ha:aegna:","ee"
"G0113",1894,"winter","12","1","3","1894-12-01","1:1:5:4:, 1:2:1:, 1:1:4:1:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig, 1:1:5.4.schifffahrt","Gestern wehte ein heftiger Sturm aus SSW. bei hohem Barometerstande. Trotz des sehr wilden Seeganges gingen 6 Dampfer nach See. Unter diesen befand sich auch der norwegische Dampfer „Reserven"" (219 Regist Tons), welcher jedoch dem hohen Wellen nicht erfolgreich entgegenarbeiten konnte daher umkehren mußte und hinter den Wellenbrecher zu Anker ging. ",NA,"lv:wl:du:kokasrags:","lv"
"F3286",1894,"summer","7","1","1","1894-07-01","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Vastselinnast. 1.julil põletiau pikne siin Preeksa talu maha, ei jäänud muud järele kui üks ait.",NA,"ee:se:vo:vastseliina:","ee"
"A429",1857,"autumn","9","10","16","1857-09-10","1:1:5:5:","1:1:5:5:","weather description","wind strength",NA,"1:1:5:5:sehrstark","Der Orkan, der in der Nacht vom 9. zum 10. zu toben begann und mit einigen Unterbrechungen und abwechselnder Stärke bis heute Morgeu fortdauerte",NA,"lv:ml:riga:","lv"
"F2493",1872,"summer","6","8","8","1872-06-08","1:1:5:4:, 1:1:2:8:, 1:1:2:7:, 1:1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:1:2:8:gewitter_viele, 1:1:2:8:schwer",NA,"Saaremaalt ilmadest. [Aprillis väga soe ja niiske kuni 12.maini, siis läks palavaks ja kuivaks, 31.mail 3 päeva järjest sadu, seejärel jälle sooja ja kuiva. 8.juunil Maasi vallas hirmus äike, torm, rahe. Kõige pealt vihm, siis 3 min. lund, jälle vihma 5 min. ja lõpuks rahet mis paljo kahju tegi","ee:h:we:saaremaa:poide:","ee"
"F2786",1892,NA,NA,NA,NA,"1892-NA-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,NA,"äikesevaatlused: Struktuur (järk. Nr.;  kuupäev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu läks; pilvede liik ja liikumine; kahjustused. Teated ümbruskonnas toimunud ja teatavaks saanud äikestest ja nende kahjustustest. Ajalehe väljalõiked (teated äikese esinemise, rahe esinemise ja kahjude kohta). Üleujutused, suured tormid, atmosfääri nähted, rändlindude saabumine, kevade tulek. Kaigarodovi ilmabülletänid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Lääne-Euroopast.","ee:h:li:","ee"
"G0387",1884,NA,"9","8","8","1884-09-08","1:1:5:3:, 1:1:4:4:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,"Nach langer Zeit weht heute ein kleiner Sturm aus Nordwesten",NA,"lv:wl:liepaja:","lv"
"F3098",1889,"summer","6","5","5","1889-06-05","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"5.skp lõi pikne Aidu-Paistu 12-aastase peretütre, kes  karjas käis, ja kaks lehma surnuks.",NA,"ee:h:ne:lyganuse:aidu:","ee"
"G0430",1885,NA,"5","28","28","1885-05-28","1:1:5:4:, 1:2:1:, 1:1:4:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:verberitete_schäden, 1:2:1:gebäude","Ueber das Unwetter vom 28. Mai, welches an mehreren Orten, z. B. auch in der Friedrichstädtischen Umgegend, viel Schaden angerichtet hat, geht den ..Latw. Aw."" aus Bauske eine Schilderung zn, der folgendes zu entnehmen. Um die Mittagszeit des genannten Tages erhoben sich im Westen blaurothe Wolken und man hörte Donnerge  roll. Die Arbeiter des B o r n s mü n d e feh e n  Puhzal-Gesindes begaben sich gerade zum Mittags essen nach Haufe, einer der Knechte wollte noch die Saat besehen, als ein Blitzstrahl, ihm gerade anf den  Kopf fahrend, ihn tödtete. Es wurde jetzt immer dunkler, so daß man gegen 4 Uhr ohne Licht im Zimmer nicht mehr sehen konnte. Es regnete in Strömen, und bald hatte es auch im Jumpraweetenschen Luhke-Gesinde eingeschlagen, woselbst der Viehstall mit sämmtlichem Vieh, die Kleete und die Riege niederbrannten, obwohl die Bauskesche  Feuerwehr zum Löschen herbeieilte. — Auch jenseits der lithauischen G r e n z e hat der Blitz einen Krug und eine Windmühle in Brand gesteckt, doch noch mehr hat hier der Hagel Schaden angerichtet.  Der letztere hat anch 5 Wirthen der Zerranxtschen Gemeinde die Felder verwüstet, er ist so heftig niedergeprasselt, daß sogar Fensterscheiben zertrümmert worden sind. Durch den Sturm wurde gleichzeitig in einem Gütchen der Stall umgeworfen und dabei ein Pferd erschlagen, während von einem anderen umstürzenden Gebäude vier Arbeiter beschädigt wur den. Der Schaden an umgebrochenen Bäumen ist gleichfalls nicht gering. ",NA,"lv:sl:ja:, lt:","lv"
"A364",1867,"spring","4","26","26","1867-04-26","1:1:5:3:, 1:1:4:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,"Die Witterung war bisher rauh und regnicht; heute klar und Sturm aus Westen",NA,"lv:ml:riga:","lv"
"C757",1823,"winter","12","19","21","1823-12-19","1:1:5:4:, 1:1:4:1:, 1:1:4:2:, 1:1:4:1:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:schiff",NA,"19.detsembril nii tugev lumesadu, et pole nähtavust; 20.detsembril torm jätkub, satuvad karile ja lähevad paadiga maale Alt-Werpeli mõisa all, tuul SSW. 21.detsembril torm S-st, hakati päästma laadungit. Laev muutus vrakiks","ee:b:väinameri:","ee"
"A77",1824,"winter","12","8","9","1824-12-08","1:1:5:5:, 1:2:1:, 1:1:4:1:, 1:1:4:2:, 1:2:5:","1:1:5:5:","weather description","wind strength",NA,"1:2:1:schifffahrt_eingeschränkt, hafen","Orkan aus SSW, Überschwemmung, Beschädigung des Hafens, der Küste, Schiffe",NA,"lv:wl:liepaja:","lv"
"C947",1829,"autumn","10","13","13","1829-10-13","1:1:5:3:, 1:1:4:3:, 1:1:4:4:, 1:2:1:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:4:stark, 1:2:1:schiff",NA,"13.oktoobril tuul pöördub WNW ja muutub jälle tormiseks, vihmahood vahelduvad rahehoogudega. Tugev tuul ja kõrge meri kahjustasid laeva. 20.oktoobril hea ilm ja laev tuuakse sleppis Pärnu sadamasse","ee:we:ruhnu:","ee"
"A474",1869,"autumn","10","1","2","1869-10-01","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig, 1:2:1:schiffsinkt","Es liegen auf Oesel gegenwärtig 3 mit Eisenbahnschienen beladene Schiffe auf dem Strande, die auf der Fahrt nach Kronstadt während der kurzen Zeit vom 17. Sept. bis 2. Oct. in Folge der heftigen Stürme an unserer Küste verunglückten. Am 17. Sept. strandete der engl. Dampfer „Dervent"", Capt. Damis, mit 2932 Schienen von Cardiff kommend, auf dem Riff „Petkesma"" unter Carral; am 1. Oct. der schwedische Schoner „Rio"", Capt. Hilberg, mit 1370 Schienen von Newport kommend, welcher 2 Werst vom Ufer sank, und in der Nacht vom 1. auf den 2. Oct. der englische Schoner „Diana""",NA,"ee:we:sa:saaremaa:,   lv:s:","ee"
"G0389",1884,NA,"9","28","28","1884-09-28","1:1:5:3:, 1:1:4:2:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,"Nachdem an einem Tag ein kleiner Sturm aus SSW. wehte",NA,"lv:wl:liepaja:","lv"
"A394",1848,"summer","7","25","28","1848-07-25","1:1:5:4:, 1:1:4.3:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","hatten wir starke Gewitter bei fortwährendem WSW.-Sturm mit hoher See von da bis Bolderaa",NA,"lv:s:","lv"
"G0573",1889,NA,"4","11","11","1889-04-11","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:orkanartig","daß gestern zwischen 6 und 7 Uhr Abends dortselbst ein orkanartiger Sturm gewüthet hat. Das Stationsgebäude ist zerstört worden: die Dächer der Plattformen und Gebäude sind abgetragen und einzelne Stücke bis in den Hornischen Konzertgarten geschleudert worden; die Wände des Wartesaales sind eingestürzt, die Flügel des Hauptgebäudes sind jedoch unversehrt geblieben. Menschenleben sind nicht zu beklagen. Der Verkehr ist nicht unterbrochen worden.",NA,"lv:ml:ju:","lv"
"F2594",1876,"summer","8","14","14","1876-08-14","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","Võru maakonnast. Kangest tormist mis 14 ja 30 Augustil Räpina kihelkonnas Peipsi järve ääres mõnesugust kahju teinud kirjutatakse: [Linad suurelt jaolt hävitatud..., kuiv torm.]",NA,"ee:h:vo:rapina:","ee"
"C733",1823,"summer","7","8","8","1823-07-08","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:extrem","Pernau. Am 8. July abends zw. 8 und 9 Uhr erhob sich plötzlich aus der see ein Orkan",NA,"ee:we:parnu:","ee"
"C755",1823,"winter","12","5","14","1823-12-05","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark",NA,"laev seisis 5.-14. Detsembrini Riia all Bolderaa juures väga tugevate vastas tuulte pärast","lv:ml:ri:boderaja:","lv"
"A401",1848,"summer","6","6","6","1848-06-06","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm","1:1:2:8:sehrschwer","Am 5/17. Juni von Riga um 4 Uhr und um 6 Uhr abends in See gegangen, hatten wir am 6. vormittags ein schweres Gewitter nebst Schauer und orkanmäßigem Winde",NA,"lv:s:","lv"
"G0051",1892,"autumn","11","27","27","1892-11-27","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark;1:1:5:4:schifffahrt","http://periodika.lv/periodika2-viewer/view/index-dev.html?lang=fr#panel:pa|issue:/zfsl1892n272|article:DIVL106|query:Sturm|issueType:P;http://periodika.lv/periodika2-viewer/view/index-dev.html?lang=fr#panel:pa|issue:/zfsl1892n272|article:DIVL85|query:Stürme|issueType:P","Zeitung für Stadt und Land 1892",NA,NA
"G0485",1886,NA,"11","14","14","1886-11-14","1:1:5:4:, 1:1:4:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Der gestrige N. W. Sturm blies das Wasser im Hafen zu einem Stand auf, wie er seit lange nicht gewesen ist",NA,"lv:wl:liepaja:","lv"
"G0188",1898,"winter","12","22","22","1898-12-22","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schifffahrt, 1:2:1:schiff","am 22. December folgendes Telegramm zu: Heute Morgen versuchte der dänische Dampfer ""Rolf"" ohne Lootsen in den Hafen zu kommen, gerieth aber infolge Stromverfetzung bei einer Schneeböe auf der Westbank an Grund und verlor sein Steuer, kam jedoch nach ca. «/t Stunden ohne Assistenz wieder flott, und liegt augenblicklich auf der Seerhede vor Anker, woselbst er besseres Wetter abwarten maß, am mit Dampfer-Asfistenz einkommen zu können. Die Lootfen waren heute Morgen zur Besetzung der ankommenden Schiffe in See entgegen gefahren, konnten aber bei dem herrschenden Sturme des hohen Seeganges wegen ""Rolf"" nicht beistehen. ",NA,"lv:ml:bolderaja:","lv"
"A177",1848,"autumn","11","18","18","1848-11-18","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:kirche","Turm der Johanniskirche wird durch Sturm beschädigt",NA,"lv:ml:riga:","lv"
"G0689",1872,"spring","5","10","10","1872-05-10","1:1:5:4:, 1:1:2:7:, 1:2:1:, 1:1:2:8:, 1:1:5:5:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig,  1:2:1:dächer_gebäude, 1:2:1:fenster","Segewold . 15. Mai. Am letztvergangenen Mittwoch, den 10. Mai, sind wir im segewoldschen Kirchspiele von einem entsetzlichen Unwetter heimgesucht worden, von welchem ich nicht unterlassen kann, Ihnen kurzen Bericht abzustatten.",NA,"lv:ml:sigulda:","lv"
"F3296",1894,"summer","8",NA,NA,"1894-08-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm","1:1:2:8:gewitter_viele, 1:1:2:8:schwer","… Aus Waiwara: ist dieses jahre an Gewitter am reicsten. 1887 hatten wir an 27 Tagen Gewitter (nicht Wetterleuchten) nüüd aga (18. Aug) 30 päeva äikest",NA,"ee:h:ne:vaivara:vaivara:","ee"
"D207",1813,"winter","1","27","27","1813-01-27","1:1:5:3:, 1:1:4:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,"stürmisch aus W",NA,"lv:ml:riga:","lv"
"F2552",1874,"autumn","11","21","22","1874-11-21","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark","um inthürmlichen Vorstellung zu begegnen, wie sie bereits durch eine um das Doppelte zu große Angabe der Wasserhöhe bei dem Sturme vom 21 auf den 22 Nov. v.J. hier und an anderen Orten hervorgerufen find, erlaube ich nur auf eine ähnliche Ungenauigkeit, welche bei der ungefähren Bestimmung des lezten Sturmes ca 10 Fuß, unter Locales in nr.16 der 'Rev. Zeit' mitgetheilt wird, aufmerksam zu machen und durch bestimmte, auf direckte messung beruhende Zahlen zu berichtigen - der ungewöhnlich tiefe Barometerstand von 722,0 mm am Abend des 13 Januar ließ auf einen herannahenden Sturm schlißen, allein erst am Mittage des 14 begann ein solcher von Südwest her sich zu bildeb, durch den das Wasser im Hafen rasch zu bedeutender Höhe anschwoll und um 6 Uhr Abends das Maksimum von 3 Fuß 6 Zoll erreichte. Aber schon in der nacht, wo die Windrichtung nach Nord umschlug, muß diese Höhe bedeutend abgenommen haben, da um 7 Uhr Morgens das Wasser nur noch 3 Zoll über der Nullpunkte des Normalstandes sich erhob. Zwar steig desselbe bis Mittag wieder auf 1 Fuß und erhielt sich, zwischen weniger Zollen über und unter dieser Höhe schwankend, bis zum Abend des 16. Januar, um welche Zeit der Nord-Sturm wieder in SW-Sturm umschlug, wodurch der Wasserhöhe sogleich zu wachsen begann und um 9 Uhr Abends die Höhe von 2 Fuß 2 Zoll erreichte",NA,"ee:ne:tallinn:","ee"
"A338",1863,"autumn","10","24","26","1863-10-24","1:1:5:4:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","Riga, den 26. October. Nach einem 48stündigen heftigen Sturme aus S.-W. haben wir heute bei demselben Winde ruhiges, aber rauhes Wetter mit dem ersten Schnee. ",NA,"lv:ml:riga:","lv"
"F2853",1885,"spring","5","30","31","1885-05-30","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:bäume","30. ja 31.mail möllas Tallinnas ja ümberkaudu vali torm ning tegi mõndagi kahju. Kadrintaalis ja mitmetes viljapuu aedades murdis ta puid maha ja purustas nende oksi; ka sadamas tegi torm kahju. Ühtlasi oli sell ajal ainult 4,5 kraadi sooja, mis mai kuu roosiliste paledele vististe natukene liiga tegi.",NA,"ee:ne:tallinn:","ee"
"A78",1824,"winter","1","2","3","1824-01-02","1:1:5:5:, 1:1:4:6:, 1:2:5:","1:1:5:5:","weather description","wind strength",NA,"1:1:5:5:schifffahrt_eingestellt","Orkan, Fluss schwillt an, Überfahrt für Reisende lebensgefährlich",NA,"lv:ml:ri:bullenhof:","lv"
"F3162",1890,"summer","8","15","16","1890-08-15","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark","Kaarmast. Suur torm. Augusti kuu 15. ja iseäranis 16. oli meil niisugune hirmus torm … [Kõige suuremad kahjud kirikumõisa ja kiriku ümber. Kiriku katus lõhutud, ümberringi puid loogu maas. …] –Kärlast. 15. ja 16. Augustine torm on ka siin oma jägu kahju teinud. [Viljanabrad laiali pillutanud lõikamata vilju tühjaks raputanud jne.] [Kaarmast veel teade: “Poole kiriku mõisa rehe on torm hea tüki eemale tõstnud ja siis kõige seintega puruks maha viskanud.”]",NA,"ee:h:we:saaremaa:kaarma:","ee"
"F2604",1877,"spring","4","28","28","1877-04-28","1:1:5:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark","Laevade käimiseset. Kaunis vali homiku tuul, mis meil täna, see on 28.apr. oli on mere jää meie lahest välja ajanud, nenda et palja silmaga enam ei voi näha kui kangel ta on [...] ja pärast tulivad ka mitto purjelaeva sisse sellega on siis meie see aastane laevade käimine alustud",NA,"ee:we:parnu:","ee"
"A492",1849,"summer","8","27","27","1849-08-27","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","der Sturm hat die Bagger-Maschine von ihrem bisherigen Platz im Seegatt dem Lande näher getrieben",NA,"lv:ml:ri:bolderaja:","lv"
"G0008",1890,"summer","8","16","16","1890-08-16","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:orkanartig,  1:1:5:4:schifffahrt","Bei orkanartigem Sturm strandet Schiff bei Windau",NA,"lv:wl:vp:","lv"
"F3303",1894,"autumn","11","13","13","1894-11-13","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Karjast. Õige heledat välgu löömist oli 13. Novembril õhtul näha. Ilm oli sell ajal selge ja soe.",NA,"ee:h:we:karja","ee"
"F3380",1898,"winter","2","1","1","1898-02-01","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:1:gebäude","Kuresaarest. Viimase tormi ajal [?] on Roomasaare sild vigastatud saanud, nagu “Arensb. Wochenbl.” Teatab. –Pühapäeval. 1.Vebruaril oli siin välgulöömist näha.",NA,"ee:we:sa:saaremaa:kuressaare:","ee"
"G0674",1879,"autumn","10","27","27","1879-10-27","1:1:5:4:, 1:1:4:4:, 1:2:1:, 1:4:1:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schwer, 1:2:1:schiffsinkt, 1:2:1:gebäude","27. October, bei einem schweren NW.-Sturm mit furchtbarer See und hohem Wasserstande, als um 1 Uhr Nachmittags der russische Gaffelschoner ""Woiogin' (Capitain Anderson: Eigenthum des Herrn Andreas Weide in Haynasch), welcher von Pernau gekommen war und auf der Rbede von SaliS eine Ladung eingenommen hatte, durch Aufziehen der Nothflagge Hilfe vom Lande begehrte. Bei der furchtbaren See und dem schweren Sturm hielten die Anker nicht fest und trieb das Schiff gegen das Riff an ... Unterdeß hatten Sturm und See noch zugenommen, so daß das Rettungsboot eine volle Stunde arbeiten musste... mit großer Mühe und Gefahr ins Boot und um 8 Übr Abends an's Land brachte. Auch hier batte der Sturm und das hohe Wasser etwas Schaden angerichtet, indem die Auffahrtsrampe für daS Rettungsboot zum Schuppen theilweise zerstört war. so daß das Boot erst zwei Tage später wieder unter Dach gebracht werden konnte.",NA,"lv:ml:sa:","lv"
