"id","year","season","month","date_begin","date_end","category","category_extra","location","description_original","description_comment","country","category_main"
"F2552",1874,"autumn","11","21","22","1:1:5:3:","1:1:5:3:stark","ee:ne:tallinn:","um inthurmlichen Vorstellung zu begegnen, wie sie bereits durch eine um das Doppelte zu gro<U+00DF>e Angabe der Wasserhohe bei dem Sturme vom 21 auf den 22 Nov. v.J. hier und an anderen Orten hervorgerufen find, erlaube ich nur auf eine ahnliche Ungenauigkeit, welche bei der ungefahren Bestimmung des lezten Sturmes ca 10 Fu<U+00DF>, unter Locales in nr.16 der 'Rev. Zeit' mitgetheilt wird, aufmerksam zu machen und durch bestimmte, auf direckte messung beruhende Zahlen zu berichtigen - der ungewohnlich tiefe Barometerstand von 722,0 mm am Abend des 13 Januar lie<U+00DF> auf einen herannahenden Sturm schli<U+00DF>en, allein erst am Mittage des 14 begann ein solcher von Sudwest her sich zu bildeb, durch den das Wasser im Hafen rasch zu bedeutender Hohe anschwoll und um 6 Uhr Abends das Maksimum von 3 Fu<U+00DF> 6 Zoll erreichte. Aber schon in der nacht, wo die Windrichtung nach Nord umschlug, mu<U+00DF> diese Hohe bedeutend abgenommen haben, da um 7 Uhr Morgens das Wasser nur noch 3 Zoll uber der Nullpunkte des Normalstandes sich erhob. Zwar steig desselbe bis Mittag wieder auf 1 Fu<U+00DF> und erhielt sich, zwischen weniger Zollen uber und unter dieser Hohe schwankend, bis zum Abend des 16. Januar, um welche Zeit der Nord-Sturm wieder in SW-Sturm umschlug, wodurch der Wasserhohe sogleich zu wachsen begann und um 9 Uhr Abends die Hohe von 2 Fu<U+00DF> 2 Zoll erreichte",NA,"ee","1:1:5"
"A338",1863,"autumn","10","24","26","1:1:5:4:","1:1:5:4:stark","lv:ml:riga:","Riga, den 26. October. Nach einem 48stundigen heftigen Sturme aus S.-W. haben wir heute bei demselben Winde ruhiges, aber rauhes Wetter mit dem ersten Schnee. ",NA,"lv","1:1:5"
"F2853",1885,"spring","5","30","31","1:1:5:4:","1:1:5:4:stark, 1:2:1:baume","ee:ne:tallinn:","30. ja 31.mail mollas Tallinnas ja umberkaudu vali torm ning tegi mondagi kahju. Kadrintaalis ja mitmetes viljapuu aedades murdis ta puid maha ja purustas nende oksi; ka sadamas tegi torm kahju. Uhtlasi oli sell ajal ainult 4,5 kraadi sooja, mis mai kuu roosiliste paledele vististe natukene liiga tegi.",NA,"ee","1:1:5"
"A78",1824,"winter","1","2","3","1:1:5:5:","1:1:5:5:schifffahrt_eingestellt","lv:ml:ri:bullenhof:","Orkan, Fluss schwillt an, Uberfahrt fur Reisende lebensgefahrlich",NA,"lv","1:1:5"
"F3162",1890,"summer","8","15","16","1:1:5:3:","1:1:5:3:stark","ee:h:we:saaremaa:kaarma:","Kaarmast. Suur torm. Augusti kuu 15. ja isearanis 16. oli meil niisugune hirmus torm … [Koige suuremad kahjud kirikumoisa ja kiriku umber. Kiriku katus lohutud, umberringi puid loogu maas. …] –Karlast. 15. ja 16. Augustine torm on ka siin oma jagu kahju teinud. [Viljanabrad laiali pillutanud loikamata vilju tuhjaks raputanud jne.] [Kaarmast veel teade: “Poole kiriku moisa rehe on torm hea tuki eemale tostnud ja siis koige seintega puruks maha viskanud.”]",NA,"ee","1:1:5"
"F2604",1877,"spring","4","28","28","1:1:5:2:","1:1:5:2:stark","ee:we:parnu:","Laevade kaimiseset. Kaunis vali homiku tuul, mis meil tana, see on 28.apr. oli on mere jaa meie lahest valja ajanud, nenda et palja silmaga enam ei voi naha kui kangel ta on [...] ja parast tulivad ka mitto purjelaeva sisse sellega on siis meie see aastane laevade kaimine alustud",NA,"ee","1:1:5"
"A492",1849,"summer","8","27","27","1:1:5:4:","1:1:5:4:stark","lv:ml:ri:bolderaja:","der Sturm hat die Bagger-Maschine von ihrem bisherigen Platz im Seegatt dem Lande naher getrieben",NA,"lv","1:1:5"
"G0008",1890,"summer","8","16","16","1:1:5:4:","1:1:5:4:orkanartig,  1:1:5:4:schifffahrt","lv:wl:vp:","Bei orkanartigem Sturm strandet Schiff bei Windau",NA,"lv","1:1:5"
"F3303",1894,"autumn","11","13","13","1:1:2:8:",NA,"ee:h:we:karja","Karjast. Oige heledat valgu loomist oli 13. Novembril ohtul naha. Ilm oli sell ajal selge ja soe.",NA,"ee","1:1:2"
"F3380",1898,"winter","2","1","1","1:1:2:8:","1:2:1:gebaude","ee:we:sa:saaremaa:kuressaare:","Kuresaarest. Viimase tormi ajal [?] on Roomasaare sild vigastatud saanud, nagu “Arensb. Wochenbl.” Teatab. –Puhapaeval. 1.Vebruaril oli siin valguloomist naha.",NA,"ee","1:1:2"
"G0674",1879,"autumn","10","27","27","1:1:5:4:","1:1:5:4:schwer, 1:2:1:schiffsinkt, 1:2:1:gebaude","lv:ml:sa:","27. October, bei einem schweren NW.-Sturm mit furchtbarer See und hohem Wasserstande, als um 1 Uhr Nachmittags der russische Gaffelschoner ""Woiogin' (Capitain Anderson: Eigenthum des Herrn Andreas Weide in Haynasch), welcher von Pernau gekommen war und auf der Rbede von SaliS eine Ladung eingenommen hatte, durch Aufziehen der Nothflagge Hilfe vom Lande begehrte. Bei der furchtbaren See und dem schweren Sturm hielten die Anker nicht fest und trieb das Schiff gegen das Riff an ... Unterde<U+00DF> hatten Sturm und See noch zugenommen, so da<U+00DF> das Rettungsboot eine volle Stunde arbeiten musste... mit gro<U+00DF>er Muhe und Gefahr ins Boot und um 8 Ubr Abends an's Land brachte. Auch hier batte der Sturm und das hohe Wasser etwas Schaden angerichtet, indem die Auffahrtsrampe fur daS Rettungsboot zum Schuppen theilweise zerstort war. so da<U+00DF> das Boot erst zwei Tage spater wieder unter Dach gebracht werden konnte.",NA,"lv","1:1:5"
"G0605",1874,"spring","4","20","20","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"G0081",1893,"summer","8","23","24","1:1:5:4:","1:1:5:4:heftig, 1:2:1:schiffsinkt","lv:h:ku:c:","(Unfall auf See). Am Dienstag Nachmittag um 5 Uhr begaben sich bei herrlichstem Wetter die Niederbartauschen Fischer Andre Anik, Jakob Anik und Jurre Zelmain aufs Meer zum Fischfang. Sie hatten bis zur hereinbrechenden Dunkelheit ihre Netze ausgelegt und befanden sich um 11 Uhr bei 2 Faden Wassertiefe unweit des Wirgen'schen Waldes, als dicker Nebel aufkam und ein heftiger Weststurm einsetzte. Machtige Sturzwellen bedrohten das Boot mit seinen Insassen, sie versuchten das Fahrzeug zu wenden, als eine zweite Welle dasselbe umwarf. Der Mast hielt jedoch das Boot und lie<U+00DF> es nur halb umschlagen, so da<U+00DF> dte Leute sich auf der Kante  des Fahrzeuges zu halten vermochten. Leider war dies nur fur kurze Zeit moglich, denn der Sturm trieb Welle auf Welle heran, der Mast brach und das Boot schlug vollig um. Auf dem Kiele des Fahrzeug retteten sich die unglucklichen Manner und glaubten so den Tag erwarten zu konnen. Von den aufgeregten Wogen trieben aber  schon nach einiger Zeit die ausgeworfenen Netze heran und nun wu<U+00DF>ten die Leute keinen andern Ausweg, als das Boot zu verlassen, um schwimmend das Land zu erreichen. Nach mehr als 2 1/2 stundiger angestrengter Arbeit gelang ihnen auch dies. Man kann sich die Freude der drei Manner denken, als sie sich alle am Lande wiederfanden. Das Leben hatten sie gerettet, aber alle Sachen, die sich im Boot befanden, fielen dem Meere zum Opfer. ",NA,"lv","1:1:5"
"F2826",1884,"summer","7","9","9","1:1:2:8:",NA,"ee:h:me:kodavere:",NA,"Tartumaakonnast. Kodaverest. [9.juunil kell 9 algas aikesevihm, suure tuulega jne. Mis purustas katuseid, puid jm. Ning sadu tegi poldudesse kuni 10 jala laiusi kraave uhtudes ara nii seemne kui ka mulla...]","ee","1:1:2"
"G0705",1874,"winter","1","15","15","1:1:5:4:","1:1:5:4:sehrstark","ee:ne:tallinn:","Der Sturm am 15. Januar, welcher vielfache Verheerungen im Hafen angerichtet, hat auch unserer Seebadeanstalt gro<U+00DF>e Verluste bereitet.",NA,"ee","1:1:5"
"G0647",1876,"winter","12","8","10","1:1:5:4:","1:1:5:4:stark","lv:wl:liepaja:","10. December, 6 Uhr 30 Minuten Abends. Seit 2 Tagen herrscht hier starker Sturm aus Osten.",NA,"lv","1:1:5"
"A393",1848,"summer","7","18","18","1:1:5:4:",NA,"lv:wl:du:kolkasrags:","Westwind, der steh am 18. morgens zum Sturm steigerte",NA,"lv","1:1:5"
"B157",1847,"summer","6",NA,NA,"1:1:5:2:",NA,"ee:ne:tallinn:","Juni 1847: von Anfang schon und frichtbar zum Schlu<U+00DF> unfreundlich und kuhler Wind und Regen",NA,"ee","1:1:5"
"A231",1813,"summer","6",NA,NA,"1:1:5:4:","1:2:1:felder","lv:ml:bu:","Der Rogken schien viel zu versprechen; allein er litt in der Bluthezeit durch Sturm und Kalte so gewaltig, dasz nur davon zwei drittel gewonnen wurde.",NA,"lv","1:1:5"
"G0418",1885,NA,"5","3","3","1:1:5:4:","1:1:5.4:orkanartig","lv:ml:riga:","Mittags orkanartiger Sturm",NA,"lv","1:1:5"
"F3070",1897,"spring","4","28","28","1:1:2:8:","1:2:3:todesopfer_1","ee:h:se:ta:rongu:","[Aakrest] 28.apr. loi valk seal uhe mehe ja hobuse surnuks (mitte Pukas nagu Nordl.Z. teatab) (vt.eespool) 30.apr. loi pikne Retsniku talu ja rehemaja polema.",NA,"ee","1:1:2"
"B198",1857,"winter","1","25","26","1:1:5:3:",NA,"ee:se:tartu:","Tartu kirjasaatja 17. veebruar. Das seit dem heftigen Schneegestrober am 25 und 26 Jan. Anhaltend gelinde Wetter – (on pisut kuttepuuda hinda alandanud, pohjustanud aga haigusi). Der Embach leidet sich mehr den Fuss der Menschen",NA,"ee","1:1:5"
"G0108",1894,"autumn","10","15","16","1:1:5:4:","1:2:1:","lv:ml:sa:","Aus Salis berichtet die ""Balss"", da<U+00DF> Schiffe, welche am dortigen Ufer verankert waren und aus Fracht warteten, in der Nacht vom Ib. auf den 16. October durch den Sturm beschadigt worden sind, der auch die fur den Lachsfang ausgelegten Netze zerri<U+00DF>. ",NA,"lv","1:1:5"
"G0440",1885,NA,"6","19","19","1:1:5:4:","1:2:1:gebaude","ee:ne:iv:johvi:kukruse:","Am 19. Juni c. hat, wie die „Rev. Ztg."" meldet, der Sturm unter dem Gute Kucker im Verlaufe einer halben Stunde eine Scheune im Werth von 5000 Rbl. zerstort.",NA,"ee","1:1:5"
"G0621",1875,"spring","3","5","6","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"F3255",1893,"summer","7","20","17","1:1:2:8:",NA,"ee:we:sa:saaremaa:","Teisipaev, 20. Juulil kellu paale 7 oli siin pool tundi nii kange torm, mis puud ja aknad purustas. Turu paal oli hale naljakas vaadata, kuidas laada kauplejad raamatud ja pildid uulitsati kandu lendasivad, niisama ka mutsid. Selle paale tuli kange koue muristamine ja raske vihma. Kuida kuulda, olla valk Meedla moisa rehe polema loonud. See oli see aasta teine kord, et niisugune kange tuule keerd hakist tuli nimelt laada aegas. [Riias samal kp. Ka kange “torm, ehk oigem utelda tuulispask” mollanud ja suuri kahjusid tekitanud kuigi kestnud ainult kolm minutit.]",NA,"ee","1:1:2"
"C746",1823,"autumn","11","20","20","1:1:5:4:","1:1:5:4:stark, 1:2:1:schiff","bs:gf:center:",NA,"… 20.novembril SSO torm, mis parast muutus tugevamaks. Murdlained purustasid laeva Schanddeckel, laev sai leki, vesi hakkas laeva tungima","bs","1:1:5"
"D310",1834,"winter","1","13","13","1:1:5:4:",NA,"lv:sl:jelgava:","Sturme und Regen aus SW",NA,"lv","1:1:5"
"F2821",1884,"summer","6","9","9","1:1:5:4:","1:1:5:4:stark, 1:2:1:schiffsinkt","ee:h:me:torma:",NA,"[Torma kihelkonnas on 9. Juunil kange rahe olnud, mis koik rukkid havitanud ja muud kahju teinud.]... [Eesti Postimees No 25, 20.juuni teatab, et samal paeval Peipsi peal ka kange torm olnud, mille tottu Mustvee kalamehed merehadas olnud.]","ee","1:1:5"
"A467",1863,"winter","1","26","27","1:1:5:4:","1:1:5:4:schiffsinkt","lv:wl:ru:","In der Nacht vom 26. auf den 27. Januar, als ein gro<U+00DF>er Sturm wuthete, strandete bei Heilig-Aa ein Preu<U+00DF>ischer Zweimaster",NA,"lv","1:1:5"
"C944",1829,"autumn","10","8","8","1:1:5:4:","1:1:5:4:schiffsinkt","ee:we:la:osmussaar:",NA,"Prantsuse laev valjus Peterburist 4.oktoobril (u.k.) Kroonlinnast sihtkohaga Roueni. 8.okt. Osmussaare lahistel. Tuul NW. Ohtuks tuul muutus tormisks ja laev ei saanud kurssi hoida ja jooksis saare louna nina juures karile. Enamjagu laadungit ule parda, et laeva lahti paasta","ee","1:1:5"
"G0106",1894,"autumn","10","3","3","1:1:5:4:","1:1:5:4:stark","lv:wl:li:s:","einge offenen Schiffe berichten, da<U+00DF> sie 5 Meilen in See starken SW. Sturm mit Regen gehabt haben. ",NA,"lv","1:1:5"
"F3148",1890,"summer","6","20","20","1:1:5:3:","1:1:5:3:stark","ee:h:se:pa:paistu:","Paistus, 20. juunil 1890. Tana kell 3 puhus kange edela torm nii kangeste, et palju puid kui pilpad puruks praksutasivad. Paistu kiriku katus, mis plekist tehtud, vottisa vesikaare poolt kelba paalt tuult alla ja kohe hakkasivad katuse kaustvad kui udusuled tuule kaes lendavad.",NA,"ee","1:1:5"
"G0272",1882,NA,"1","25","25","1:1:5:4:","1:1:5:4:sehrstark","bs:gf:east:","Der kurz vorher um 6 Uhr Abends ausgebrochene Sturm hatte in diesem Augenblick seinen Hohepunkt erreicht und jagte orkanartig uber die schneefreie, spiegelglatte Eisfluche dahin",NA,"bs","1:1:5"
"F2862",1886,"summer","8","15","15","1:1:5:3:","1:1:5:3:stark","ee:ne:tallinn:","Uleviimsasel nadalal olivad ilmad s.k. 15 p. soojad, vaiksed ja selged. Tahendatud paaval tousis tuul, mis nimelt randas, jargmisel ool kangeks tormiks laks ja paiguti vihma toi. Puhapaeval [17. VII] jai tuul vaiksemaks on aga Esmaspaaval jalle kangem. ...",NA,"ee","1:1:5"
"F2520",1873,"summer","6","28","28","1:1:2:8:","1:2:3:verletzung","ee:se:ta:","Tartu maakonnast. Piksekahjudest. -mai lopus kavastus Preksi talu ait ja laut ara polenud. -28.juuni. kavastu vallas Taaveti talu 5 inmest uimaseks loonud. -Alatskivi vallas kaks last maha loonud. (?)",NA,"ee","1:1:2"
"A400",1847,"summer","8","31","1","1:1:5:4:","1:1:5:4:schwer, 1:2:1:schifffahrt_eingeschrankt","lv:s:,   lv:wl:ventspils:","um 6 Uhr von Bolderaa im See gegangen, war der Wind am 31. SW. sturmisch, we<U+00DF>halb wir um 12 Uhr in Windau einliefen; es wehte den 31. bis zum 1. Sept. abends ein schwerer Sturm",NA,"lv","1:1:5"
"F2562",1875,"summer","7","20","20","1:1:2:8:",NA,"ee:h:ne:hageri:hageri:",NA,"[20.juulil on Hagersi kirikumoisas ohtul valk opetjasse sisse loonud. Valgu teekond: labi lae Vaskluhtrisse opetaja kaes, seal mooda uuriketti kohtu jalgadesse, kus saapasse augu teinud ja aknast lainud opetja jai ellu, poletusmargid peal. !!] [Perno Postimees No 34, 22aug. :sama jutt.]","ee","1:1:2"
"C632",1820,"autumn","11","30","30","1:1:5:3:","1:1:5:3:stark","bs:bp:, ee:we:vilsandi:",NA,"30.novembril tormine NW tuul, meri hirmuaratavalt korge. Ohtul tuul Nno ja lendav torm. Laev vee all. Temperatuuri langus. Laev kattus jaaga (Vilsandi lahistel)","bs","1:1:5"
"G0624",1875,"spring","5","31","31","1:1:5:4:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"F2349",1869,"winter","2","2","3","1:1:3:1:","1:1:5:3:stark","ee:we:haapsalu:","Hapsal... das Wetter war mehrere Tage vor dem Sturm trube und regnerische, der Wind wehte zuerst aus SW, dann aus O in ma<U+03B2>iger stark. Am 2. Februar stand das Thermometer 1,5 uber dem Gefrierpunkt, der Wind wehte wieder aus SW und gegen Mittag fiel ein schwacher Regen. Seit dem 1. Februar war das Barometer – metrisches bei 0°R – bestandig gefallen, am Morgen des folgenden Tages bis auf 739,5, was auf bald eintretende starke Luftbewegung schlie<U+03B2>en lie<U+03B2>. Am Abend stellte sich ein starker Schneefall ein. Um 2.15 Uhr Morgens brach plozlich bei fortdauerndem Schneefall unter heftigen Brausen und Heulen der Sturm aus und tobte etwa 10 Minuten in voller Kraft. Das Quecksilber stand auf dem Gefrierpunkt, der Barom.stand war 724,7. Ein so niedriger  Stand des Barometer ist von 1864 an, seit welcher Zeit regelma<U+03B2>ige meteor. Beobachtungen hier angestellt worden, nicht verzeichnet worden. Der Sturm schien hier zum Theil in Art eines Wirbelwindes zu au<U+03B2>ern, was moglicher Weise durch die Gestaltung unserer Oertlichkeit bestimmt wurde. Durch die verhaltnisma<U+03B2>ig hohe Lage unserer Schlo<U+03B2>ruine konnte der heftig Sturmwind, der mit directer Gewalt auf das alte Gemauer traf, wohl zu einem Wirbelwinde gestaltet werden. Von einer etwaigen Erderschutterung mit obligater Zuthat, wie Glaserklirren, Bettschankeln ec. Ist hier nicht das gerinste verspurt worden, und liegen auch aus der Umgegend keinerlei Angaben vor, die darauf zu schie<U+03B2>en erlauben",NA,"ee","1:1:3"
"G0092",1894,"winter","1","15","15","1:1:5:4:","1:1:5:4:schifffahrt, 1:2:1:schiffsinkt, 1:2:1:opfer_2","ee:we:muhu:","Was Thau und Regen nicht vermocht haben, das brachte der Sturm zu Stande. Der Ende vergangener Woche hier wehende Sturm aus  Suden hat das Eis auf dem Gro<U+00DF>en Sunde zerschlagen. Der Gro<U+00DF>e Sund ist, wie ein Telegramm berichtet voller Treibeis, die Landungsbrucke bei Kuiwast zertrummert. (...) Ueber die Wirkungen dieses Sturmes schreibt man dem ""Rev. Beob."" aus der Wiek: Sonnabend, den 15. Januar, wuthete ein sehr starker WSW- Sturm und brach das Eis des Gro<U+00DF>en Sundes zwischen der Insel Moon und dem Festlande und gleichzeitig auch im Rigascheu Meerbusen. Der Dampfer „Sirius,"" der seit einigen Tagen sich muhsam den den Weg von der Moonscheu Kuste brach, hatte das Ungluck, noch ca. 2. Seemeilen vom Ufer entfernt zu sein, als der Sturm losbrach. Um 8 Uhr Abends bemerckte der Capitain, da<U+00DF> das Eis, welches bis dahin, trotz seiner geringen Dicke von drei Zoll der Gewalt des Sturmes getrotzt hatte, allmahlich sich in Bewegung setzte und nach Norden trieb. Er ver suchte sich jetzt mit allem Dampf gegen die Stromung  und das Treibeis aufzuarbeiten, wurde aber vom Eise erfa<U+00DF>t und mitgenommen. Ungefahr drei See meilen legte der „Sirius' im Verlaufe von 10 Minuten zuruck und stie<U+00DF> dann auf Grund, wobei ihm die nachdrangenden Eisschollen sehr zusetzten und ihm  ein wenig die Steuerbordseite eindruckten. Um nicht von den Eisschollen zerquetscht zu werden, mu<U+00DF>te der capitain wieder versuchen, in das Treibeis zu kom men, was auch nach vieler Muhe gelang. Nun er fa<U+00DF>te ihn die Stromung und der Sturm mit solcher  Gewalt, da<U+00DF> er ca. funf Seemeilen in zehn Minuten zurucklegte, bis der Dampfer im Schutze eines Riffes, wo das Eis sich auf 20 Fu<U+00DF> aufgestaut hatte, stoppen blieb. Von allen Seiten thurmte sich das Eis auf, so da<U+00DF> der .Sirius"" wie in demselben vergraben aussah, bis allmahlich das Treiben und der Sturm nachlie<U+00DF>. Mittlerweile waren die Kohlen auf die Neige gegangen, und am Sonntag Morgen wurde der Versuch gemacht, ihm vom Lande aus per Boot und Schlitten Kohlen an Bord zu schaffen. Nur mit gro<U+00DF>er Gefahr gelang dieses den unternehmenden Leuten. Am 18. Januar endlich konnte der„Sirius"" aus seiner gefahrlichen Lage befreit werden.Der Dampfer liegt jetzt am Ufer und mu<U+00DF> heraufgeholt werden, damit der Schaden, den er gelitten,  genauer goustatirt werde. — Ueber den Verbleib zweier Leute, die unvorsichtiger Weise des Abends am Sonnabend, den 15. Januar, den Sund noch zu Fu<U+00DF> passiren wollten und wahrscheinlich in's Treibeis gerathen sind, hat man keine Nachricht.",NA,"ee","1:1:5"
"G0669",1879,"spring","5","18","18","1:1:5:4:","1:1:5:4:sehrstark","ee:h:se:pa:halliste:penuja","Der furchtbare Sturm, der an diesem Tage wuthete",NA,"ee","1:1:5"
"C950",1829,"autumn","10","20","20","1:1:5:4:","1:1:5:4:schifffahrt_eingestellt","ee:we:parnu:",NA,"8/20 okt. Tuul S; p.l.SW ja muutus tormiseks, meri korge, tugevad lumeiilid. Kuna selle tormiga ei suudetud edasi jouda – Ruhno lahedal – otsustati Parnu reidile tagasi tulla. Kuna tuul oli vaga tugev ja lumeiilid samuti ei suudetud kurssi pidada, peale selle taielik pimedus ja jooksid madalikule","ee","1:1:5"
"F3416",1899,"autumn","11","17","18","1:1:5:4:","1:1:5:4:extrem, 1:1:2:1:schifffahrt","bs:gf:","Tallinnast. Kuida ette arvata vois, on kanged tormid, mis oosel reedel laupaeva peale ja koigel laupaeval puhusid, laevadele palju kahju teinud. Suur soja laev “kindral admiral Apraksin” on Korgesaare juures kalju peale kinni soitnud inimesed peasesid saare peale. Teine sojalaev “Gromnovi” on Peeterhovi ja Sterhna vahel randa lainud. ",NA,"bs","1:1:5"
"G0671",1879,"summer","8","24","24","1:1:5:3:","1:1:5:3:stark","lv:wl:du:kokasrags:",NA,NA,"lv","1:1:5"
"C774",1824,"autumn","10","6","6","1:1:2:8:",NA,"ee:h:se:pa:","Pernigel Pastoret. In der Nacht vom 5. Auf den 6.Oct, zw. 12 und 1 Uhr, hatten wir hier eine seltene Natur – Erscheinung, nahmlich Donner und Blitz bei Schneegestrober. Vorher war der Himmel ziemlich heiter und die Luft wurde ganz finster; es stumte Schnee hernieder, und in Nordwest gewitterte es, aber freilich nur in der Entfernung. Nachdem man etwa viermahl donnern gehort und eben so oft Blitze gesehen hatte, schlug das Wetter um, und es regnete und hagelte",NA,"ee","1:1:2"
"F2521",1873,"autumn","9","5","5","1:1:2:8:","1:1:2:8:schwer","ee:we:parnu:","Pernust. Hilline murristamine [kui augustis ei olnud Parnus uhtegi aikest, siis 5.sept oli ta seda tugevam, koos kange vihmasajuga.]",NA,"ee","1:1:2"
"G0466",1886,NA,"1","16","16","1:1:5:4:","1:1:5:4:furchtbar","lv:ml:riga:","Gebaude brennt, welches bei dem furchtbaren Sturm gro<U+00DF>tentheil ein Opfer der Flammen wurde",NA,"lv","1:1:5"
"F2784",1890,NA,NA,NA,NA,"1:1:2:8:",NA,"ee:h:li:",NA,"aikesevaatlused: Struktuur (jark. Nr.;  kuupaev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu laks; pilvede liik ja liikumine; kahjustused. Teated umbruskonnas toimunud ja teatavaks saanud aikestest ja nende kahjustustest. Ajalehe valjaloiked (teated aikese esinemise, rahe esinemise ja kahjude kohta). Uleujutused, suured tormid, atmosfaari nahted, randlindude saabumine, kevade tulek. Kaigarodovi ilmabulletanid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Laane-Euroopast.","ee","1:1:2"
